Price,Close,Lag1,Lag2,Lag3,MA5,MA10,RSI
Ticker,AAPL,,,,,,
Date,,,,,,,
2020-03-20,55.631736755371094,59.402976989746094,59.86163330078125,61.36381912231445,59.00789260864258,62.34181938171387,33.86071462641267
2020-03-23,54.44989776611328,55.631736755371094,59.402976989746094,59.86163330078125,58.14201278686524,61.32742042541504,34.6024318826028
2020-03-24,59.912593841552734,54.44989776611328,55.631736755371094,59.402976989746094,57.85176773071289,60.39407577514648,37.30454087294377
2020-03-25,59.58255386352539,59.912593841552734,54.44989776611328,55.631736755371094,57.79595184326172,59.668221664428714,38.79643942862208
2020-03-26,62.71797180175781,59.58255386352539,59.912593841552734,54.44989776611328,58.45895080566406,59.915997695922854,43.06570242992391
2020-03-27,60.121299743652344,62.71797180175781,59.58255386352539,59.912593841552734,59.35686340332031,59.18237800598145,45.578414208424135
2020-03-30,61.8370361328125,60.121299743652344,62.71797180175781,59.58255386352539,60.83429107666016,59.488151931762694,42.22401923542577
2020-03-31,61.710853576660156,61.8370361328125,60.121299743652344,62.71797180175781,61.19394302368164,59.52285537719727,44.345166113599404
2020-04-01,58.46380615234375,61.710853576660156,61.8370361328125,60.121299743652344,60.970193481445314,59.38307266235351,47.88562043546392
2020-04-02,59.43936538696289,58.46380615234375,61.710853576660156,61.8370361328125,60.31447219848633,59.386711502075194,38.79084553588312
2020-04-03,58.58514404296875,59.43936538696289,58.46380615234375,61.710853576660156,60.00724105834961,59.68205223083496,49.652579062564165
2020-04-06,63.69596481323242,58.58514404296875,59.43936538696289,58.46380615234375,60.37902679443359,60.606658935546875,53.827165501911466
2020-04-07,62.958221435546875,63.69596481323242,58.58514404296875,59.43936538696289,60.628500366210936,60.91122169494629,55.21243167188326
2020-04-08,64.56961059570312,62.958221435546875,63.69596481323242,58.58514404296875,61.84966125488281,61.40992736816406,58.37200579462605
2020-04-09,65.03556823730469,64.56961059570312,62.958221435546875,63.69596481323242,62.968901824951175,61.64168701171875,67.06602529292837
2020-04-13,66.31204986572266,65.03556823730469,64.56961059570312,62.958221435546875,64.51428298950195,62.26076202392578,71.45367660776043
2020-04-14,69.6610107421875,66.31204986572266,65.03556823730469,64.56961059570312,65.70729217529296,63.04315948486328,69.09041387418515
2020-04-15,69.02519226074219,69.6610107421875,66.31204986572266,65.03556823730469,66.92068634033203,63.774593353271484,68.27276714867348
2020-04-16,69.57365417480469,69.02519226074219,69.6610107421875,66.31204986572266,67.92149505615234,64.88557815551758,64.74273534057716
2020-04-17,68.6296157836914,69.57365417480469,69.02519226074219,69.6610107421875,68.64030456542969,65.80460319519042,69.6966175288278
2020-04-20,67.2051010131836,68.6296157836914,69.57365417480469,69.02519226074219,68.81891479492188,66.66659889221191,62.5968346201648
2020-04-21,65.12776184082031,67.2051010131836,68.6296157836914,69.57365417480469,67.91226501464844,66.80977859497071,57.34555041316784
2020-04-22,67.00366973876953,65.12776184082031,67.2051010131836,68.6296157836914,67.50796051025391,67.21432342529297,69.50879478918196
2020-04-23,66.7440185546875,67.00366973876953,65.12776184082031,67.2051010131836,66.94203338623046,67.4317642211914,67.25130456576846
2020-04-24,68.67086791992188,66.7440185546875,67.00366973876953,65.12776184082031,66.95028381347656,67.79529418945313,72.67072809758136
2020-04-27,68.71942138671875,68.67086791992188,66.7440185546875,67.00366973876953,67.25314788818359,68.03603134155273,64.61865276990528
2020-04-28,67.60553741455078,68.71942138671875,68.67086791992188,66.7440185546875,67.74870300292969,67.83048400878906,63.234328566394225
2020-04-29,69.82603454589844,67.60553741455078,68.71942138671875,68.67086791992188,68.31317596435547,67.91056823730469,64.46702340946104
2020-04-30,71.2990951538086,69.82603454589844,67.60553741455078,68.71942138671875,69.22419128417968,68.08311233520507,66.33337007301913
2020-05-01,70.15123748779297,71.2990951538086,69.82603454589844,67.60553741455078,69.5202651977539,68.23527450561524,60.07904441661679
2020-05-04,71.143798828125,70.15123748779297,71.2990951538086,69.82603454589844,70.00514068603516,68.62914428710937,54.44241266126009
2020-05-05,72.21155548095703,71.143798828125,70.15123748779297,71.2990951538086,70.92634429931641,69.33752365112305,59.30545993338013
2020-05-06,72.95659637451172,72.21155548095703,71.143798828125,70.15123748779297,71.55245666503906,69.93281631469726,59.76740221011075
2020-05-07,73.7113265991211,72.95659637451172,72.21155548095703,71.143798828125,72.03490295410157,70.62954711914062,64.83433614191003
2020-05-08,75.46578216552734,73.7113265991211,72.95659637451172,72.21155548095703,73.09781188964844,71.30903854370118,73.65853040326465
2020-05-11,76.65326690673828,75.46578216552734,73.7113265991211,72.95659637451172,74.1997055053711,72.10242309570313,84.78181686735226
2020-05-12,75.77725219726562,76.65326690673828,75.46578216552734,73.7113265991211,74.91284484863282,72.9195945739746,78.17753865198196
2020-05-13,74.86231231689453,75.77725219726562,76.65326690673828,75.46578216552734,75.29398803710937,73.42322235107422,75.01988035576315
2020-05-14,75.32221984863281,74.86231231689453,75.77725219726562,76.65326690673828,75.61616668701171,73.82553482055664,72.53665088750054
2020-05-15,74.87692260742188,75.32221984863281,74.86231231689453,75.77725219726562,75.49839477539062,74.29810333251953,70.31710836482566
2020-05-18,76.6410903930664,74.87692260742188,75.32221984863281,74.86231231689453,75.49595947265625,74.84783248901367,78.58669751167308
2020-05-19,76.19823455810547,76.6410903930664,74.87692260742188,75.32221984863281,75.58015594482421,75.24650039672852,72.71545930692062
2020-05-20,77.68013000488281,76.19823455810547,76.6410903930664,74.87692260742188,76.14371948242187,75.71885375976562,72.73263459105856
2020-05-21,77.10100555419922,77.68013000488281,76.19823455810547,76.6410903930664,76.49947662353516,76.05782165527344,75.80442662684146
2020-05-22,77.597412109375,77.10100555419922,77.68013000488281,76.19823455810547,77.04357452392578,76.2709846496582,74.87885393884991
2020-05-26,77.0718002319336,77.597412109375,77.10100555419922,77.68013000488281,77.12971649169921,76.31283798217774,69.55371361008352
2020-05-27,77.4075927734375,77.0718002319336,77.597412109375,77.10100555419922,77.37158813476563,76.47587203979492,68.51698678294409
2020-05-28,77.44166564941406,77.4075927734375,77.0718002319336,77.597412109375,77.32389526367187,76.73380737304687,66.50880741193433
2020-05-29,77.36624145507812,77.44166564941406,77.4075927734375,77.0718002319336,77.37694244384765,76.9382095336914,59.87867837475343
2020-06-01,78.31768035888672,77.36624145507812,77.44166564941406,77.4075927734375,77.52099609375,77.28228530883788,58.869350697081416
2020-06-02,78.68025207519531,78.31768035888672,77.36624145507812,77.44166564941406,77.84268646240234,77.48620147705078,66.36505801070756
2020-06-03,79.1133804321289,78.68025207519531,78.31768035888672,77.36624145507812,78.18384399414063,77.77771606445313,75.34109762486902
2020-06-04,78.43203735351562,79.1133804321289,78.68025207519531,78.31768035888672,78.38191833496094,77.8529067993164,68.06115829623118
2020-06-05,80.6658706665039,78.43203735351562,79.1133804321289,78.68025207519531,79.04184417724609,78.20939331054687,77.8377259889804
2020-06-08,81.14280700683594,80.6658706665039,78.43203735351562,79.1133804321289,79.60686950683593,78.56393280029297,74.70637446896174
2020-06-09,83.70511627197266,81.14280700683594,80.6658706665039,78.43203735351562,80.61184234619141,79.22726440429688,83.42366861332515
2020-06-10,85.85865020751953,83.70511627197266,81.14280700683594,80.6658706665039,81.96089630126953,80.07237014770507,84.35912015523505
2020-06-11,81.73654174804688,85.85865020751953,83.70511627197266,81.14280700683594,82.62179718017578,80.50185775756836,65.00706649021436
2020-06-12,82.44223022460938,81.73654174804688,85.85865020751953,83.70511627197266,82.97706909179688,81.00945663452148,65.47490123181208
2020-06-15,83.46180725097656,82.44223022460938,81.73654174804688,85.85865020751953,83.440869140625,81.52386932373047,69.78604964094345
2020-06-16,85.6737060546875,83.46180725097656,82.44223022460938,81.73654174804688,83.83458709716797,82.22321472167968,72.9310233895355
2020-06-17,85.55449676513672,85.6737060546875,83.46180725097656,82.44223022460938,83.77375640869141,82.86732635498046,72.39999612400325
2020-06-18,85.58854675292969,85.55449676513672,85.6737060546875,83.46180725097656,84.54415740966797,83.58297729492188,72.75424802378217
2020-06-19,85.09944915771484,85.58854675292969,85.55449676513672,85.6737060546875,85.07560119628906,84.02633514404297,69.26060427464508
2020-06-22,87.32596588134766,85.09944915771484,85.58854675292969,85.55449676513672,85.84843292236329,84.64465103149413,72.20353223184087
2020-06-23,89.18994903564453,87.32596588134766,85.09944915771484,85.58854675292969,86.55168151855469,85.19313430786133,74.10652489435705
2020-06-24,87.61553192138672,89.18994903564453,87.32596588134766,85.09944915771484,86.9638885498047,85.36882247924805,71.06967228466715
2020-06-25,88.77867889404297,87.61553192138672,89.18994903564453,87.32596588134766,87.60191497802734,86.07303619384766,69.57490346580583
2020-06-26,86.0508804321289,88.77867889404297,87.61553192138672,89.18994903564453,87.79220123291016,86.43390121459962,60.68210899383992
2020-06-29,88.0340805053711,86.0508804321289,88.77867889404297,87.61553192138672,87.93382415771484,86.89112854003906,59.6653579789974
2020-06-30,88.76893615722656,88.0340805053711,86.0508804321289,88.77867889404297,87.84962158203125,87.20065155029297,56.937330025348196
2020-07-01,88.60103607177734,88.76893615722656,88.0340805053711,86.0508804321289,88.04672241210938,87.50530548095703,70.16437765489432
2020-07-02,88.60103607177734,88.60103607177734,88.76893615722656,88.0340805053711,88.01119384765624,87.80655441284179,68.87392010848599
2020-07-06,90.97114562988281,88.60103607177734,88.60103607177734,88.76893615722656,88.99524688720703,88.39372406005859,71.25342576381685
2020-07-07,90.68888092041016,90.97114562988281,88.60103607177734,88.60103607177734,89.52620697021484,88.73001556396484,65.93479849182181
2020-07-08,92.801025390625,90.68888092041016,90.97114562988281,88.60103607177734,90.33262481689454,89.09112319946288,70.43637704677475
2020-07-09,93.20011138916016,92.801025390625,90.68888092041016,90.97114562988281,91.2524398803711,89.64958114624024,71.03278892433018
2020-07-10,93.3631362915039,93.20011138916016,92.801025390625,90.68888092041016,92.20485992431641,90.10802688598633,73.25382383275524
2020-07-13,92.93244171142578,93.3631362915039,93.20011138916016,92.801025390625,92.597119140625,90.79618301391602,67.55026356968308
2020-07-14,94.47032928466797,92.93244171142578,93.3631362915039,93.20011138916016,93.35340881347656,91.4398078918457,66.8739656586481
2020-07-15,95.12002563476562,94.47032928466797,92.93244171142578,93.3631362915039,93.81720886230468,92.07491683959961,75.48767449706341
2020-07-16,93.94956970214844,95.12002563476562,94.47032928466797,92.93244171142578,93.96710052490235,92.60977020263672,67.55329370783315
2020-07-17,93.759765625,93.94956970214844,95.12002563476562,94.47032928466797,94.04642639160156,93.12564315795899,81.6167943851832
2020-07-20,95.73567962646484,93.759765625,93.94956970214844,95.12002563476562,94.60707397460938,93.60209655761719,81.60580102194169
2020-07-21,94.41435241699219,95.73567962646484,93.759765625,93.94956970214844,94.59587860107422,93.97464370727539,72.10367839027859
2020-07-22,94.6795883178711,94.41435241699219,95.73567962646484,93.759765625,94.5077911376953,94.1625,73.61952059424115
2020-07-23,90.37010192871094,94.6795883178711,94.41435241699219,95.73567962646484,93.79189758300781,93.87949905395507,55.149479822033975
2020-07-24,90.14623260498047,90.37010192871094,94.6795883178711,94.41435241699219,93.0691909790039,93.55780868530273,47.255941108424885
2020-07-27,92.28273010253906,90.14623260498047,90.37010192871094,94.6795883178711,92.37860107421875,93.49283752441406,54.71968450641095
2020-07-28,90.76676177978516,92.28273010253906,90.14623260498047,90.37010192871094,91.64908294677734,93.12248077392579,43.75569372723973
2020-07-29,92.50658416748047,90.76676177978516,92.28273010253906,90.14623260498047,91.21448211669922,92.86113662719727,48.03306966804832
2020-07-30,93.6259536743164,92.50658416748047,90.76676177978516,92.28273010253906,91.86565246582032,92.82877502441406,50.70702940920518
2020-07-31,103.42752075195312,93.6259536743164,92.50658416748047,90.76676177978516,94.52191009521485,93.79555053710938,68.77010408619006
2020-08-03,106.03364562988281,103.42752075195312,93.6259536743164,92.50658416748047,97.2720932006836,94.82534713745117,69.91948497299036
2020-08-04,106.74174499511719,106.03364562988281,103.42752075195312,93.6259536743164,100.46708984375,96.05808639526367,69.97989002208269
2020-08-05,107.12865447998047,106.74174499511719,106.03364562988281,103.42752075195312,103.39150390625,97.30299301147461,73.28460584735224
2020-08-06,110.86627197265625,107.12865447998047,106.74174499511719,106.03364562988281,106.83956756591797,99.35261001586915,76.8566456718114
2020-08-07,108.34566497802734,110.86627197265625,107.12865447998047,106.74174499511719,107.82319641113281,101.17255325317383,69.46435847612318
2020-08-10,109.92044830322266,108.34566497802734,110.86627197265625,107.12865447998047,108.60055694580078,102.93632507324219,73.74887560584075
2020-08-11,106.65142822265625,109.92044830322266,108.34566497802734,110.86627197265625,108.58249359130859,104.5247917175293,66.79092076222591
2020-08-12,110.1958999633789,106.65142822265625,109.92044830322266,108.34566497802734,109.19594268798828,106.29372329711914,78.4161572527054
2020-08-13,112.1461181640625,110.1958999633789,106.65142822265625,109.92044830322266,109.45191192626953,108.14573974609375,80.04539575096271
2020-08-14,112.04615020751953,112.1461181640625,110.1958999633789,106.65142822265625,110.19200897216797,109.00760269165039,78.58088091699574
2020-08-17,111.75362396240234,112.04615020751953,112.1461181640625,110.1958999633789,110.5586441040039,109.57960052490235,81.46351874778675
2020-08-18,112.68484497070312,111.75362396240234,112.04615020751953,112.1461181640625,111.76532745361328,110.17391052246094,81.00293265994766
2020-08-19,112.82624053955078,112.68484497070312,111.75362396240234,112.04615020751953,112.29139556884766,110.74366912841796,80.41434043003693
2020-08-20,115.32981872558594,112.82624053955078,112.68484497070312,111.75362396240234,112.92813568115234,111.19002380371094,74.5240930824507
2020-08-21,121.27303314208984,115.32981872558594,112.82624053955078,112.68484497070312,114.77351226806641,112.48276062011719,77.60395548667893
2020-08-24,122.72349548339844,121.27303314208984,115.32981872558594,112.82624053955078,116.96748657226563,113.76306533813477,78.19049321116681
2020-08-25,121.7166976928711,122.72349548339844,121.27303314208984,115.32981872558594,118.77385711669922,115.26959228515625,75.18142472138346
2020-08-26,123.3719253540039,121.7166976928711,122.72349548339844,121.27303314208984,120.88299407958985,116.58719482421876,73.25898288518826
2020-08-27,121.89708709716797,123.3719253540039,121.7166976928711,122.72349548339844,122.19644775390626,117.56229171752929,76.22410309803159
2020-08-28,121.69963073730469,121.89708709716797,123.3719253540039,121.7166976928711,122.28176727294922,118.52763977050782,74.07806996284863
2020-08-31,125.82674407958984,121.69963073730469,121.89708709716797,123.3719253540039,122.9024169921875,119.93495178222656,87.86820730169396
2020-09-01,130.8387451171875,125.82674407958984,121.69963073730469,121.89708709716797,124.72682647705078,121.750341796875,88.53287350782435
2020-09-02,128.1279754638672,130.8387451171875,125.82674407958984,121.69963073730469,125.67803649902343,123.28051528930663,79.00879746877513
2020-09-03,117.86993408203125,128.1279754638672,130.8387451171875,125.82674407958984,124.87260589599609,123.53452682495117,57.72290011600512
2020-09-04,117.94793701171875,117.86993408203125,128.1279754638672,130.8387451171875,124.12226715087891,123.20201721191407,58.2612606470821
2020-09-08,110.0106430053711,117.94793701171875,117.86993408203125,128.1279754638672,120.95904693603515,121.93073196411133,46.995021608465414
2020-09-09,114.39857482910156,110.0106430053711,117.94793701171875,117.86993408203125,117.67101287841797,121.19891967773438,51.61289110783907
2020-09-10,110.6639404296875,114.39857482910156,110.0106430053711,117.94793701171875,114.17820587158204,119.92812118530273,45.331674138235314
2020-09-11,109.2110595703125,110.6639404296875,114.39857482910156,110.0106430053711,112.44643096923828,118.65951843261719,36.74026147647774
2020-09-14,112.48738861083984,109.2110595703125,110.6639404296875,114.39857482910156,111.3543212890625,117.7382942199707,39.18172234570734
2020-09-15,112.66290283203125,112.48738861083984,109.2110595703125,110.6639404296875,111.88477325439453,116.42191009521484,40.26013592649602
2020-09-16,109.33782958984375,112.66290283203125,112.48738861083984,109.2110595703125,110.87262420654297,114.27181854248047,35.426050323895126
2020-09-17,107.5923843383789,109.33782958984375,112.66290283203125,112.48738861083984,110.25831298828125,112.21825942993163,35.228057005742556
2020-09-18,104.1795425415039,107.5923843383789,109.33782958984375,112.66290283203125,109.25200958251953,110.8492202758789,33.03430753625095
2020-09-21,107.33887481689453,104.1795425415039,107.5923843383789,109.33782958984375,108.22230682373046,109.78831405639649,31.755185211174492
2020-09-22,109.02577209472656,107.33887481689453,104.1795425415039,107.5923843383789,107.49488067626953,109.68982696533203,26.961852856644185
2020-09-23,104.45257568359375,109.02577209472656,107.33887481689453,104.1795425415039,106.51782989501953,108.69522705078126,25.941304256813652
2020-09-24,105.52519226074219,104.45257568359375,109.02577209472656,107.33887481689453,106.1043914794922,108.18135223388671,34.57600970632791
2020-09-25,109.48408508300781,105.52519226074219,104.45257568359375,109.02577209472656,107.16529998779296,108.20865478515626,40.35983158594306
2020-09-28,112.09733581542969,109.48408508300781,105.52519226074219,104.45257568359375,108.1169921875,108.16964950561524,52.70473317179847
2020-09-29,111.24897766113281,112.09733581542969,109.48408508300781,105.52519226074219,108.56163330078125,108.02825698852538,45.505104154009175
2020-09-30,112.92619323730469,111.24897766113281,112.09733581542969,109.48408508300781,110.25635681152343,108.38709335327148,53.429958597765356
2020-10-01,113.88178253173828,112.92619323730469,111.24897766113281,112.09733581542969,111.92767486572265,109.01603317260742,57.190029997949395
2020-10-02,110.20568084716797,113.88178253173828,112.92619323730469,111.24897766113281,112.07199401855469,109.61864700317383,46.53028408075755
2020-10-05,113.5989990234375,110.20568084716797,113.88178253173828,112.92619323730469,112.37232666015625,110.24465942382812,51.29659931175491
2020-10-06,110.34217834472656,113.5989990234375,110.20568084716797,113.88178253173828,112.190966796875,110.37630004882813,51.39377212277883
2020-10-07,112.21436309814453,110.34217834472656,113.5989990234375,110.20568084716797,112.04860076904296,111.1524787902832,56.39160856867941
2020-10-08,112.10709381103516,112.21436309814453,110.34217834472656,113.5989990234375,111.69366302490235,111.8106689453125,62.06590472686939
2020-10-09,114.05730438232422,112.10709381103516,112.21436309814453,110.34217834472656,112.4639877319336,112.26799087524414,60.61634240494578
2020-10-12,121.30229187011719,114.05730438232422,112.10709381103516,112.21436309814453,114.00464630126953,113.1884864807129,66.50069320820037
2020-10-13,118.08446502685547,121.30229187011719,114.05730438232422,112.10709381103516,115.55310363769532,113.87203521728516,69.01523957218774
2020-10-14,118.17222595214844,118.08446502685547,121.30229187011719,114.05730438232422,116.74467620849609,114.39663848876953,68.13986083163972
2020-10-15,117.70416259765625,118.17222595214844,118.08446502685547,121.30229187011719,117.86408996582031,114.77887649536133,63.102248472124664
2020-10-16,116.05622863769531,117.70416259765625,118.17222595214844,118.08446502685547,118.26387481689453,115.36393127441406,56.510557165176195
2020-10-19,113.09195709228516,116.05622863769531,117.70416259765625,118.17222595214844,116.62180786132812,115.31322708129883,52.833648061903105
2020-10-20,114.58386993408203,113.09195709228516,116.05622863769531,117.70416259765625,115.92168884277343,115.73739624023438,52.56334478889789
2020-10-21,113.95979309082031,114.58386993408203,113.09195709228516,116.05622863769531,115.0792022705078,115.91193923950195,50.12188106648854
2020-10-22,112.86766815185547,113.95979309082031,114.58386993408203,113.09195709228516,114.11190338134766,115.98799667358398,54.52430201847729
2020-10-23,112.17535400390625,112.86766815185547,113.95979309082031,114.58386993408203,113.33572845458984,115.79980163574218,47.335770070960464
2020-10-26,112.18512725830078,112.17535400390625,112.86766815185547,113.95979309082031,113.15436248779297,114.88808517456054,53.92606115097974
2020-10-27,113.69654083251953,112.18512725830078,112.17535400390625,112.86766815185547,112.97689666748047,114.44929275512695,53.206797078703474
2020-10-28,108.43099212646484,113.69654083251953,112.18512725830078,112.17535400390625,111.87113647460937,113.4751693725586,43.49781872474476
2020-10-29,112.4483871459961,108.43099212646484,113.69654083251953,112.18512725830078,111.7872802734375,112.94959182739258,47.348119599951914
2020-10-30,106.14925384521484,112.4483871459961,108.43099212646484,113.69654083251953,110.58206024169922,111.95889434814453,24.220363345427884
2020-11-02,106.0615005493164,106.14925384521484,112.4483871459961,108.43099212646484,109.35733489990234,111.25584869384765,27.107379044371655
2020-11-03,107.6899185180664,106.0615005493164,106.14925384521484,112.4483871459961,108.15601043701172,110.56645355224609,31.14701910276004
2020-11-04,112.08760070800781,107.6899185180664,106.0615005493164,106.14925384521484,108.88733215332032,110.37923431396484,41.14937620254675
2020-11-05,116.06600952148438,112.08760070800781,107.6899185180664,106.0615005493164,109.61085662841796,110.69906845092774,50.01435821897157
2020-11-06,115.93413543701172,116.06600952148438,112.08760070800781,107.6899185180664,111.56783294677734,111.07494659423828,54.5507139586826
2020-11-09,113.61917114257812,115.93413543701172,116.06600952148438,112.08760070800781,113.0793670654297,111.21835098266601,48.49505102746435
2020-11-10,113.27729797363281,113.61917114257812,115.93413543701172,116.06600952148438,114.19684295654297,111.17642669677734,48.92583641051454
2020-11-11,116.71556091308594,113.27729797363281,113.61917114257812,115.93413543701172,115.1224349975586,112.00488357543945,55.63962136170503
2020-11-12,116.44207000732422,116.71556091308594,113.27729797363281,113.61917114257812,115.19764709472656,112.40425186157226,56.33119224489602
2020-11-13,116.49090576171875,116.44207000732422,116.71556091308594,113.27729797363281,115.30900115966797,113.43841705322265,56.381757238866946
2020-11-16,117.50675201416016,116.49090576171875,116.44207000732422,116.71556091308594,116.08651733398438,114.58294219970703,55.73145310076327
2020-11-17,116.6178970336914,117.50675201416016,116.49090576171875,116.44207000732422,116.7546371459961,115.47574005126953,64.18245440780905
2020-11-18,115.28948211669922,116.6178970336914,117.50675201416016,116.49090576171875,116.46942138671875,115.79592819213867,55.427361663402955
2020-11-19,115.88529968261719,115.28948211669922,116.6178970336914,117.50675201416016,116.35806732177734,115.77785720825196,73.78067756472063
2020-11-20,114.615478515625,115.88529968261719,115.28948211669922,116.6178970336914,115.9829818725586,115.64599151611328,69.75280518807841
2020-11-23,111.20652770996094,114.615478515625,115.88529968261719,115.28948211669922,114.72293701171876,115.40472717285157,57.50350895985346
2020-11-24,112.49586486816406,111.20652770996094,114.615478515625,115.88529968261719,113.89853057861328,115.32658386230469,51.00435209230009
2020-11-25,113.33588409423828,112.49586486816406,111.20652770996094,114.615478515625,113.5078109741211,114.98861618041992,42.0572916088644
2020-11-27,113.88290405273438,113.33588409423828,112.49586486816406,111.20652770996094,113.10733184814453,114.73269958496094,44.17313773127329
2020-11-30,116.2857894897461,113.88290405273438,113.33588409423828,112.49586486816406,113.44139404296875,114.71218795776367,57.53732118974083
2020-12-01,119.87055969238281,116.2857894897461,113.88290405273438,113.33588409423828,115.17420043945313,114.94856872558594,65.74899349113332
2020-12-02,120.22221374511719,119.87055969238281,116.2857894897461,113.88290405273438,116.71947021484375,115.30900039672852,59.824913619663164
2020-12-03,120.08544921875,120.22221374511719,119.87055969238281,116.2857894897461,118.06938323974609,115.7885971069336,60.286805738355035
